pix,0.100000001490116,0.633684199891592,1.16736839829307,1.70105259669454,2.23473679509602,2.7684209934975,3.30210519189897,3.83578939030045,4.36947358870193,4.9031577871034,5.43684198550488,5.97052618390635,6.50421038230783,7.03789458070931,7.57157877911078
0.001,0.171197237983346,0.171241640880703,0.171286146372556,0.171317458212376,0.171315611511469,0.171249191835522,0.171069138497114,0.170697541236878,0.170009952932596,0.168808694511652,0.166780360311269,0.163432712204754,0.158003114014864,0.149339922018349,0.135770025193691
0.0535789473684211,0.183642955631018,0.183783797353507,0.183929132714867,0.184060720413923,0.184151372909546,0.184158862307667,0.184016994640231,0.18362091833353,0.182803896814585,0.181302139118314,0.178699255228043,0.174347176238895,0.167256285913289,0.155964202322066,0.138426514707506
0.106157894736842,0.20611211438477,0.206433050483465,0.206766031175852,0.207086433783173,0.207356749758124,0.207520305901765,0.207487516701222,0.207117745622993,0.206188095867634,0.204346852988004,0.201043987378478,0.195432971343398,0.186244731500745,0.171662339866161,0.149275677345693
0.158736842105263,0.24471725320816,0.24531180882454,0.245929797023535,0.246537033319473,0.247083000183105,0.247490218251944,0.247638693004847,0.247339240193367,0.246294212669134,0.244037256896496,0.239845943480731,0.232625589162111,0.220777730673551,0.202109061866998,0.173922291398049
0.211315789473684,0.30562309062481,0.306497606098652,0.307409342855215,0.308311312615872,0.309134079426527,0.309773448318243,0.310067073762417,0.309761875659227,0.308461551994085,0.305550494760274,0.300088076591491,0.290679094433784,0.275356893897056,0.251581973969937,0.216562492221593
0.263894736842105,0.389916163891554,0.390811239302159,0.391758802056313,0.392694012433291,0.393522770762444,0.394103578716517,0.394218648701907,0.393529541999102,0.39151109790802,0.387356554359198,0.37985574772954,0.367264899909497,0.347244322925806,0.31702573004365,0.27407111813128
0.316473684210526,0.48822606638074,0.488534588545561,0.488918127804995,0.489288288742304,0.489517525881529,0.489415218651294,0.488689301043749,0.486889793604612,0.483324922174215,0.476948263943196,0.466227549612522,0.449042315125465,0.422738810241223,0.384569759577513,0.332768855273724
0.369052631578947,0.584264034301043,0.583247240781784,0.582347446024418,0.581445476263761,0.580369547277689,0.578863747358323,0.576538627803326,0.572798689126968,0.566740402132273,0.557024580359458,0.541753923296929,0.518446505963802,0.484298338741064,0.436999157756566,0.376192754924297
0.421631578947368,0.667355028390884,0.66441512158513,0.661658982038498,0.658927793473006,0.655992359787226,0.652510877162218,0.64796709010005,0.641578612983227,0.632178618103266,0.618084186404943,0.597017227649688,0.566228455603123,0.523075405418873,0.466259723246098,0.397451688498259
0.47421052631579,0.73926531547308,0.733947145164015,0.728893832802776,0.723898547887805,0.718658841848371,0.712723709285261,0.705413564264776,0.695712228834632,0.68213581725955,0.662622549533844,0.63455466556549,0.595132813006639,0.542356973737479,0.476592753499746,0.401899323999882
0.526789473684211,0.810046160280705,0.801918296098711,0.794121360719205,0.786394682049753,0.778347990632053,0.76939378935099,0.758650093853472,0.744816498398783,0.726047861516474,0.699907276690009,0.663575775504112,0.614581528276205,0.55218889144063,0.478973725497722,0.404003982923269
0.579368421052632,0.890404570519925,0.879074526965613,0.868071472585196,0.857078923881052,0.845605904638766,0.832901751458648,0.817842274904248,0.798799013078214,0.773548784315584,0.739358635425568,0.693488636791709,0.634341966658831,0.563086560755968,0.484702478975057,0.407017804384231
0.631947368421053,0.984355520188806,0.96966579419374,0.95514424109459,0.940418483912945,0.924884856641295,0.907604824841024,0.887176783561713,0.86162147980929,0.828378154993055,0.784616514265536,0.728131350517274,0.658856469780207,0.580307087749243,0.499499724000692,0.424571435183286
0.684526315789474,1.08525736999512,1.06755694699288,1.04962572741509,1.03102337568998,1.01101309919357,0.988439355611798,0.961599815011022,0.928180027663713,0.885416836559774,0.8307459538579,0.763112051546573,0.684585035115481,0.601027687489986,0.52054801055789,0.45028912550211
0.737105263157895,1.18191106903553,1.16219938355684,1.14159217125177,1.11953698128461,1.09511670094728,1.06691659319401,1.03291809082031,0.990547877669336,0.937107882678508,0.870834547519683,0.792497659206396,0.706614166080954,0.6208042126894,0.542985016196966,0.478327216029167
0.789684210526316,1.26722249525786,1.24694120514392,1.22491178691387,1.20038776302338,1.17218937885761,1.13857745254039,1.0972196418643,1.04544044655562,0.981021773636343,0.903649601876742,0.816438864290716,0.726134287118912,0.641002975791692,0.567563702434301,0.508619676947594
0.842263157894737,1.33847839361429,1.31897616505623,1.29682314097882,1.27098270660639,1.23991594451665,1.20149857413768,1.15313462644816,1.09231899011136,1.01785828596354,0.931492270410066,0.838774999022482,0.747838193535806,0.666277375817299,0.598443291127682,0.544945432841777
0.894842105263158,1.39485833644867,1.37687064886093,1.35536626821757,1.32894473862648,1.29564190900325,1.25294979536534,1.19817927289009,1.12942668020725,1.04712948024273,0.955412792444223,0.861749681890009,0.7743683912158,0.699079380154612,0.637872776716948,0.5896893543005
0.947421052631579,1.43679683196545,1.42025777864456,1.3993495130539,1.37226924473047,1.33663161063195,1.2896720584631,1.22896451568603,1.15379935669899,1.06676680523158,0.974222056746486,0.884469520032403,0.804504826426505,0.737758079230786,0.684148187756539,0.641565234661102
1,1.46583205890655,1.45001904630661,1.42889787662029,1.4002643276453,1.36140415942669,1.30958679896593,1.2432025796771,1.1633826674223,1.07507589232922,0.986135821938518,0.904357585966587,0.834572318136692,0.777836495518682,0.732562611937526,0.696129008710381
